"seccion","munn","edon","disloc2017","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2017","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
1,1,25,3,3,19421,19,3,1,0,0,0,0,0,113387,2735853,0,0.468559123829567,1.00535224496635,4,0.403,0.684,0.317,0.102,0.123,0.877,0,4,0.416
111,1,25,3,4,1123,19,3,1,0,0,1,0,0,113387,2735853,0,0.648802070586628,1.00535224496635,4,0.403,0.696,0.305,0.111,0.17,0.83,0,4,0.416
456,2,25,2,8,1151,1,2,1,0,0,0,1,0,124149,2735853,0,2.50662697627372,0.918202120033186,9,0.634,0.457,0.543,0.165,0,0.939,0.061,9,0.584
563,3,25,23,11,707,16,23,0,1,1,0,1,0,105676,2735853,0,3.83778995387671,1.07871110753624,10,0.431,0.029,0.971,0.058,0,1,0,10,0.537
629,4,25,11,21,644,5,11,0,1,1,0,1,0,115449,2735853,0,4.05124298102211,0.987395949726719,20,0.463,0.167,0.833,0.25,0.05,0.95,0,20,0.47
675,5,25,19,16,844,15,19,1,0,0,0,1,0,116877,2735853,0,7.16807363390555,0.975331972928806,12,0.233,0.167,0.834,0.056,0,1,0,12,0.178
710,6,25,18,24,1241,13,18,1,0,0,0,1,0,117950,2735853,0,0.501389340945478,0.966459304790165,12,0.141,0.876,0.124,0.018,0.198,0.802,0,12,0.248
773,6,25,20,12,328,13,20,1,0,0,0,0,0,117964,2735853,0,0.503829197144815,0.96634460513377,12,0.141,0.838,0.162,0.021,0.058,0.942,0,12,0.248
990,6,25,17,13,332,12,17,1,0,0,0,1,0,117036,2735853,0,0.405278412787576,0.97400692949178,13,0.361,0.864,0.136,0.059,0.025,0.975,0,13,0.376
1532,6,25,17,14,597,11,17,0,1,0,0,0,0,117036,2735853,0,0.916946524666383,0.97400692949178,14,0.241,0.408,0.592,0.099,0.011,0.989,0,14,0.33
1726,7,25,1,1,1897,2,1,0,1,1,1,0,0,131861,2735853,0,3.46897157724963,0.864500307141611,5,0.721,0.143,0.857,0.091,0.464,0.536,0,5,0.724
1799,8,25,19,17,1597,10,19,1,0,0,0,1,0,116877,2735853,0,2.66235081860009,0.975331972928806,14,0.284,0.338,0.662,0.077,0,1,0,14,0.274
1860,9,25,10,23,128,3,10,1,0,0,0,0,0,103275,2735853,0,2.12121092296241,1.10378963931252,22,0.48,0.519,0.481,0.169,0.038,0.962,0,22,0.576
1925,10,25,1,2,462,18,1,1,0,0,1,0,0,131861,2735853,0,1.15145328282828,0.864500307141611,2,1,0.29,0.71,0.12,0.209,0.791,0,2,1
2101,11,25,6,6,3065,23,6,0,1,1,0,0,0,110649,2735853,0,0.697619856307067,1.03022959990601,6,0.572,0.562,0.438,0.117,0.016,0.922,0.062,6,0.441
2114,11,25,4,7,452,23,4,1,0,0,0,0,0,110494,2735853,0,0.950820543831846,1.03167479682155,6,0.572,0.504,0.496,0.103,0,0.965,0.035,6,0.441
2540,12,25,11,20,268,4,11,1,0,0,1,0,0,115449,2735853,0,1.38643260237652,0.987395949726719,19,0.326,0.787,0.213,0.066,0.325,0.675,0,19,0.48
2667,12,25,14,19,3658,6,14,1,0,0,1,0,0,99480,2735853,0,0.347078824618345,1.14589741656614,19,0.328,0.86,0.14,0.036,0.547,0.453,0,19,0.194
2997,13,25,23,10,389,16,23,1,0,0,0,1,0,105676,2735853,0,2.50480938255329,1.07871110753624,10,0.431,0.23,0.771,0.193,0,0.984,0.016,10,0.537
3131,14,25,10,22,1366,3,10,1,0,0,0,1,0,103275,2735853,0,2.30127939840517,1.10378963931252,22,0.48,0.34,0.66,0.103,0.025,0.95,0.025,22,0.576
3220,15,25,2,9,2445,1,2,1,0,0,0,1,0,124149,2735853,0,1.4489764465121,0.918202120033186,9,0.634,0.73,0.271,0.063,0.014,0.972,0.014,9,0.584
3370,16,25,19,18,1687,10,19,0,1,1,0,1,0,116877,2735853,0,5.16042892711634,0.975331972928806,14,0.284,0.135,0.866,0.154,0,1,0,14,0.274
3420,17,25,5,5,902,2,5,1,0,0,0,0,0,113940,2735853,0,1.34181478429757,1.00047283658066,5,0.721,0.208,0.792,0.066,0.365,0.635,0,5,0.724
3614,18,25,24,15,139,17,24,1,0,0,1,0,0,104848,2735853,0,0.842458299768681,1.08722984701663,15,0.775,0.404,0.596,0.163,0.111,0.873,0.016,15,0.73
